"","country","survey","year","obs","admin_level","admin1","admin1_num","urban","fever","access","formal","hcnobeds","hcbeds","opd","chw","test","fline","othrantimal","compl_f","compl_i","eff_cov","scaling","imputed"
"1","kenya","KEKR72FL2014.DTA",2014,2531,"region","coast",1,0.405624544513219,0.272384628336648,0.783170117713662,0.868486460333472,0.573140530899014,0.2338909535405,0.188181639074971,0.00478687648551481,0.431653400719199,0.144368369711928,0.0197226024825976,0.879055154925549,1,0.635849338169715,0.81189172542228,FALSE
"2","kenya","KEKR72FL2014.DTA",2014,1538,"region","north eastern",2,0.276719654310041,0.0872351060231718,0.593300379035189,0.842902545538709,0.579899345813693,0.187672492795438,0.232428161390869,0,0.388706564407132,0.0485369636114589,0.0390281764538356,0.645960795985627,0,0.396645875446539,0.668541415887101,FALSE
"3","kenya","KEKR72FL2014.DTA",2014,2906,"region","eastern",3,0.253211126389336,0.181720137261808,0.765771694779514,0.897128202513383,0.589733590710011,0.251606144382415,0.158660264907574,0,0.365744876033204,0.174750487463134,0.0873677950589205,0.70298567894174,0.271798786482945,0.558229210179256,0.728976030303633,FALSE
"4","kenya","KEKR72FL2014.DTA",2014,1356,"region","central",4,0.450765227271135,0.178633234171411,0.715486799764821,0.952831862920171,0.372506801020574,0.299146370357839,0.328346828621587,0,0.305154004249985,0.0564961479832177,0.0180798805656112,0.696881919607513,1,0.549163442385516,0.767538188777241,FALSE
"5","kenya","KEKR72FL2014.DTA",2014,6618,"region","rift valley",5,0.261404018126773,0.209156783143616,0.692160393597422,0.891466545379302,0.535649137434173,0.22680586356627,0.237188175989578,0.000356823009979068,0.332814028499958,0.142735134725525,0.0551602884141533,0.750205484302853,0.234522910436271,0.511729947003802,0.739322780871853,FALSE
"6","kenya","KEKR72FL2014.DTA",2014,1889,"region","western",7,0.145436181038727,0.361252303198202,0.675743883553502,0.767094025445293,0.742081047327123,0.0957477810973723,0.15814602991346,0.00402514166204512,0.525275069177869,0.625649341014956,0.0317948397257449,0.943018621443978,0.986173625117876,0.545985055395848,0.807976318667809,FALSE
"7","kenya","KEKR72FL2014.DTA",2014,2757,"region","nyanza",8,0.270831688746813,0.375154586254619,0.756449195964815,0.877103700239722,0.796368754805807,0.084285481436786,0.111248519468389,0.00809724428901784,0.580871120246713,0.514344616926141,0.0909602518253722,0.850962129458173,0.833482347871903,0.602032679461053,0.795866639389033,FALSE
"8","kenya","KEKR72FL2014.DTA",2014,498,"region","nairobi",9,1,0.187671064986184,0.674316456136592,0.95292987284004,0.280872986674582,0.476031216339964,0.227730196604616,0.0153656003808375,0.513225170787588,0.0947850448919832,0.0656296235992087,0.596490549552068,0.477192439641654,0.487654274268829,0.723183113552916,TRUE
"9","kenya","KEKR72FL2014.DTA",2014,20093,"country","kenya",NA,0.357037905979177,0.244360713065991,0.719299894694173,0.874005048433637,0.602287072179157,0.204010171388342,0.189362724628192,0.00434003180430975,0.447632257468941,0.296611072462325,0.0560188889062904,0.840234027048789,0.84890349556449,0.570153979290899,0.792651275909491,FALSE
